doc_id,ministry,question_id,condition,model,question_hi_used,gold_answer_en,keywords_en,context_preview,answer_hi,back_en,keyword_hit_rate,rougeL_f1,bertscore_f1,doc_fidelity_chrf,hallucination_label,hallucination_rationale,hallucination_score
AU5696,women,Q4,C1,mistral,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",(a) to (e): Ensuring safety and security of women and children is of highest priority for the Government. It has been Government’s endeavour to put in place effective mechanisms to provide a safe envi,MISTRAL_QA_ERROR: cannot import name 'Mistral' from 'mistralai' (unknown location),,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q4,C1,llama,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",(a) to (e): Ensuring safety and security of women and children is of highest priority for the Government. It has been Government’s endeavour to put in place effective mechanisms to provide a safe envi,"LLAMA_GROQ_ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kp0y51w2f38bryqv67jadw36` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99912, Requested 1428. Please try again in 19m17.76s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q4,C2,sarvam,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",(क से ई): महिलाओं और बच्चों की सुरक्षा सुनिश्चित करना सरकार के लिए सर्वोच्च प्राथमिकता है। महिलाओं और बच्चों के लिए रहने और अपनी क्षमता को पूरा करने के लिए एक सुरक्षित वातावरण प्रदान करने के लिए प्रभा,"<think>
Okay, let's tackle this question. The user is asking which national portal is available for reporting online cyber crimes. The document provided is in Hindi, so I need to read through it carefully.

First, I'll scan the document for any mention of cyber crimes or related portals. The document talks about various initiatives by the government for women and children's safety. It mentions several helplines and portals. 

Looking at the section where they list the integrated helplines on the Mission Shakti portal, there's a list of numbers. The numbers include 181 (Women's Helpline), 15100 (NALSA legal aid), 1098 (Child Helpline), 112 (emergency response), 1930 (National Cyber Crime Helpline), and 14416 (Tele MANAS). 

The key part here is the mention of ""राष्ट्रीय साइबर अपराध हेल्पलाइन (1930)"" which translates to National Cyber Crime Helpline (1930). The document also states that the Mission Shakti portal integrates all major helplines, including this one. However, the question specifically asks for the national portal for reporting cyber crimes. The number 1930 is the helpline number, but the portal might be different. 

Wait, the document mentions the Mission Shakti portal (https://missionshakti.wcd.gov.in/) which consolidates various services, including the cyber crime helpline. But the actual reporting portal for cyber crimes in India is usually the National Cyber Crime Reporting Portal (https://cybercrime.gov.in/), which is managed by the Ministry of Home Affairs. However, the document here doesn't mention this specific portal. Instead, it lists the helpline number 1930. 

But according to the provided document, under the Mission Shakti portal, the cyber crime helpline (1930) is integrated. However, the question is about the portal, not the helpline number. The document doesn't explicitly mention a portal for reporting cyber crimes, only the helpline number. The Mission Shakti portal itself is for women and children's services, not specifically cyber crimes. 

Wait, the document also mentions the SHEROES portal (https://shebox.wcd.gov.in/) for workplace sexual harassment, but that's different. The only cyber-related mention is the 1930 helpline","<think> Okay, let's tackle this question. The user is asking which national portal is available for reporting online cyber crimes. The document provided is in Hindi, so I need to read through it carefully. First, I'll scan the document for any mention of cyber crimes or related portals. The document talks about various initiatives by the government for women and children's safety. It mentions several helplines and portals. Looking at the section where they list the integrated helplines on the Mission Shakti portal, there's a list of numbers. The numbers include 181 (Women's Helpline), 15100 (NALSA legal aid), 1098 (Child Helpline), 112 (emergency response), 1930 (National Cyber Crime Helpline), and 14416 (Tele MANAS). The key part here is the mention of 'National Cyber Crime Helpline 1930'. The document also states that th",0.0,0.1161,0.0,,unknown,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
Please retry in 35.634295885s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 35
}
]",
AU5696,women,Q4,C2,gemini,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",(क से ई): महिलाओं और बच्चों की सुरक्षा सुनिश्चित करना सरकार के लिए सर्वोच्च प्राथमिकता है। महिलाओं और बच्चों के लिए रहने और अपनी क्षमता को पूरा करने के लिए एक सुरक्षित वातावरण प्रदान करने के लिए प्रभा,"GEMINI_QA_ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 20.96897295s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 20
}
]",,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q4,C2,mistral,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",(क से ई): महिलाओं और बच्चों की सुरक्षा सुनिश्चित करना सरकार के लिए सर्वोच्च प्राथमिकता है। महिलाओं और बच्चों के लिए रहने और अपनी क्षमता को पूरा करने के लिए एक सुरक्षित वातावरण प्रदान करने के लिए प्रभा,MISTRAL_QA_ERROR: cannot import name 'Mistral' from 'mistralai' (unknown location),,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q4,C2,llama,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",(क से ई): महिलाओं और बच्चों की सुरक्षा सुनिश्चित करना सरकार के लिए सर्वोच्च प्राथमिकता है। महिलाओं और बच्चों के लिए रहने और अपनी क्षमता को पूरा करने के लिए एक सुरक्षित वातावरण प्रदान करने के लिए प्रभा,"LLAMA_GROQ_ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kp0y51w2f38bryqv67jadw36` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99907, Requested 2061. Please try again in 28m20.351999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q4,C3,sarvam,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",,"भारत में ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए ""राष्ट्रीय साइबर अपराध रिपोर्टिंग पोर्टल"" (National Cyber Crime Reporting Portal) उपलब्ध है। यह पोर्टल गृह मंत्रालय, भारत सरकार द्वारा संचालित किया जाता है और इसका वेबसाइट पता **https://cybercrime.gov.in** है। इस पोर्टल के माध्यम से उपयोगकर्ता ऑनलाइन धोखाधड़ी, साइबर बुलिंग, हैकिंग, ऑनलाइन यौन शोषण, और अन्य साइबर अपराधों की शिकायत दर्ज कर सकते हैं। साथ ही, पोर्टल पर साइबर","The ""National Cyber Crime Reporting Portal"" (NCRP) has been made for reporting of online cyber crimes in India. The portal is provided by the Ministry of Home Affairs, Government of India, and its website is **https://cybercrime.gov.in**. Through this portal, users can register complaints of online fraud, cyberbullying, hacking, online sexual exploitation, and other cyber crimes. At the same time, on the portal, cyber",0.6667,0.2619,0.0,,unknown,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 35.152225927s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 35
}
]",
AU5696,women,Q4,C3,gemini,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",,"GEMINI_QA_ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
Please retry in 16.002166968s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 16
}
]",,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q4,C3,mistral,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",,MISTRAL_QA_ERROR: cannot import name 'Mistral' from 'mistralai' (unknown location),,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q4,C3,llama,ऑनलाइन साइबर अपराधों की रिपोर्टिंग के लिए कौन सा राष्ट्रीय पोर्टल उपलब्ध है?,National Cyber Crime Reporting Portal (www.cybercrime.gov.in) is available for reporting cyber crimes including online exploitation.,"cybercrime.gov.in, National Cyber Crime Reporting Portal, online exploitation",,"LLAMA_GROQ_ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kp0y51w2f38bryqv67jadw36` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99901, Requested 677. Please try again in 8m19.392s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q5,C1,sarvam,महिलाओं और बच्चों की सुरक्षा के लिए कौन सा समर्पित फंड स्थापित किया गया है?,Nirbhaya Fund has been established for projects aimed at safety and security of women.,"Nirbhaya Fund, safety, security, women",(a) to (e): Ensuring safety and security of women and children is of highest priority for the Government. It has been Government’s endeavour to put in place effective mechanisms to provide a safe envi,"दस्तावेज़ में महिलाओं और बच्चों की सुरक्षा के लिए स्थापित किसी विशेष समर्पित फंड का उल्लेख नहीं किया गया है। यह केवल ""मिशन शक्ति"" योजना के तहत विभिन्न सेवाओं (जैसे वन स्टॉप सेंटर, महिला हेल्पलाइन, मिशन शक्ति पोर्टल आदि) और संस्थानों (जैसे शक्ति सदन, एएचटीयू) के बारे में विस्तार से बताता है, लेकिन किसी फंड के नाम या विवरण का स्पष्ट रूप से उल्लेख नहीं है। अतः इस जानकारी के लिए दस्तावेज़ अपर्याप्त है।","The document does not mention any dedicated fund established for the safety and security of women and children. It only elaborates upon various services (like One Stop Centres, Women Helpline, Mission Shakti portal etc.) and institutions (like Shakti Sadan, AHTUs) under the Mission Shakti scheme but does not explicitly mention the names of any of the funders. Therefore, the document is insufficient for this information.",0.75,0.2025,0.0,,unknown,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
Please retry in 34.653993519s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 34
}
]",
AU5696,women,Q5,C1,gemini,महिलाओं और बच्चों की सुरक्षा के लिए कौन सा समर्पित फंड स्थापित किया गया है?,Nirbhaya Fund has been established for projects aimed at safety and security of women.,"Nirbhaya Fund, safety, security, women",(a) to (e): Ensuring safety and security of women and children is of highest priority for the Government. It has been Government’s endeavour to put in place effective mechanisms to provide a safe envi,"GEMINI_QA_ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
Please retry in 11.165195083s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 11
}
]",,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q5,C1,mistral,महिलाओं और बच्चों की सुरक्षा के लिए कौन सा समर्पित फंड स्थापित किया गया है?,Nirbhaya Fund has been established for projects aimed at safety and security of women.,"Nirbhaya Fund, safety, security, women",(a) to (e): Ensuring safety and security of women and children is of highest priority for the Government. It has been Government’s endeavour to put in place effective mechanisms to provide a safe envi,MISTRAL_QA_ERROR: cannot import name 'Mistral' from 'mistralai' (unknown location),,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q5,C1,llama,महिलाओं और बच्चों की सुरक्षा के लिए कौन सा समर्पित फंड स्थापित किया गया है?,Nirbhaya Fund has been established for projects aimed at safety and security of women.,"Nirbhaya Fund, safety, security, women",(a) to (e): Ensuring safety and security of women and children is of highest priority for the Government. It has been Government’s endeavour to put in place effective mechanisms to provide a safe envi,"LLAMA_GROQ_ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kp0y51w2f38bryqv67jadw36` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99895, Requested 1429. Please try again in 19m3.936s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,0.0,0.0,0.0,,unknown,missing key or text,
AU5696,women,Q5,C2,sarvam,महिलाओं और बच्चों की सुरक्षा के लिए कौन सा समर्पित फंड स्थापित किया गया है?,Nirbhaya Fund has been established for projects aimed at safety and security of women.,"Nirbhaya Fund, safety, security, women",(क से ई): महिलाओं और बच्चों की सुरक्षा सुनिश्चित करना सरकार के लिए सर्वोच्च प्राथमिकता है। महिलाओं और बच्चों के लिए रहने और अपनी क्षमता को पूरा करने के लिए एक सुरक्षित वातावरण प्रदान करने के लिए प्रभा,"दस्तावेज़ में महिलाओं और बच्चों की सुरक्षा के लिए स्थापित किए गए किसी विशिष्ट समर्पित फंड का उल्लेख नहीं किया गया है। दस्तावेज़ में केवल सरकार द्वारा चलाए जा रहे विभिन्न कार्यक्रमों (जैसे मिशन शक्ति, वन स्टॉप सेंटर, महिला हेल्पलाइन, आदि) और डिजिटल पहलों (जैसे मिशन शक्ति पोर्टल, SHE-बॉक्स) के बारे में बताया गया है, लेकिन किसी फंड के नाम या उसकी विवरण नहीं दी गई है। अतः इस प्रश्न का उत्तर दस्तावेज़ में उपलब्ध नहीं है।","The document does not mention any specific dedicated fund created for the safety of women and children. The document only talks about various programmes (like Mission Shakti, One Stop Centre, Mahila Helpline, etc.) run by the government and the digital initiatives (like Mission Shakti portal, SHE-Box) but doesn’t mention the names of any of the funds. Therefore, the answer to this question is not available in the document.",0.5,0.119,0.0,,unknown,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 34.185013989s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 34
}
]",
AU5696,women,Q5,C2,gemini,महिलाओं और बच्चों की सुरक्षा के लिए कौन सा समर्पित फंड स्थापित किया गया है?,Nirbhaya Fund has been established for projects aimed at safety and security of women.,"Nirbhaya Fund, safety, security, women",(क से ई): महिलाओं और बच्चों की सुरक्षा सुनिश्चित करना सरकार के लिए सर्वोच्च प्राथमिकता है। महिलाओं और बच्चों के लिए रहने और अपनी क्षमता को पूरा करने के लिए एक सुरक्षित वातावरण प्रदान करने के लिए प्रभा,"GEMINI_QA_ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 6.705511745s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 6
}
]",,0.0,0.0,0.0,,unknown,missing key or text,
