doc_id,ministry,question_id,question_hi,gold_answer_en,context_type,qa_model,answer_hi
AU2491,women,Q1,भागलपुर जिले में वर्तमान में कितने Anganwadi Centres कार्यरत हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many Anganwadi Centres are currently operational in Bhagalpur district. The provided document talks about various schemes under the Ministry of Women & Child Development, specifically mentioning Mission Saksham Anganwadi & Poshan 2.0. 

First, I need to check if the document gives any numbers about Anganwadi Centres in Bhagalpur. The document mentions that the schemes are clubbed into three umbrella missions, and under Mission Saksham Anganwadi & Poshan 2.0, there's a sub-vertical for Anganwadi Infrastructure including upgraded Saksham Anganwadis. However, there's no specific number provided for Bhagalpur district.

The document discusses the restructuring of schemes but doesn't include statistics on the number of operational Anganwadi Centres in any particular district, including Bhagalpur. Since the answer isn't present in the given text"
AU2491,women,Q2,Bhagalpur में POSHAN 2.0 के तहत गर्भवती महिलाओं की संख्या कितनी है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the number of pregnant women under POSHAN 2.0 in Bhagalpur. First, I need to check the provided document to see if there's any specific data mentioned.

Looking at the document, it talks about Mission Saksham Anganwadi & Poshan 2.0, which includes POSHAN Abhiyaan. The details mention that under POSHAN 2.0, there are three sub-verticals: Nutrition Support for Children, Pregnant Women & Lactating Mothers, and Adolescent Girls. However, the document doesn't provide any numerical data about the number of pregnant women in Bhagalpur or any other specific numbers. It just outlines the structure of the mission and the schemes included.

Since the document doesn't include statistics or figures related to the number of pregnant women in Bhagalpur under POSHAN 2.0, the answer would be that the information isn"
AU2491,women,Q3,0-6 वर्ष के बच्चों में कितने लाभार्थी Mission Poshan 2.0 के अंतर्गत हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many beneficiaries under the age of 0-6 years are covered under Mission Poshan 2.0. The document provided mentions that Mission Poshan 2.0 includes the Anganwadi Services Scheme, POSHAN Abhiyaan, and the Scheme for Adolescent Girls. It's organized into three sub-verticals: Nutrition Support for Children, Pregnant Women & Lactating Mothers, and Adolescent Girls; Early Childhood Care and Education; and Anganwadi Infrastructure.

The key here is to look at the first sub-vertical under Mission Poshan 2.0, which is Nutrition Support for Children, Pregnant Women & Lactating Mothers, and Adolescent Girls. The question specifically asks about children aged 0-6 years. The document states that this sub-vertical includes children, but it doesn't provide exact numbers of beneficiaries. The other sub-verticals are about early"
AU2491,women,Q4,PMMVY के तहत Bhagalpur में कितने beneficiaries को भुगतान किया गया है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the number of beneficiaries paid under PMMVY in Bhagalpur. First, I need to check the provided document to see if there's any mention of PMMVY.

Looking through the document, it talks about three umbrella missions: Mission Saksham Anganwadi & Poshan 2.0, Mission Shakti, and Mission Vatsalya. Under Mission Shakti, there's the Sambal vertical which includes schemes like One Stop Centres, Women Helplines, Beti Bachao Beti Padhao, and Nari Adalat. The document also mentions POSHAN Abhiyaan under Mission Poshan 2.0. 

Wait, PMMVY stands for Pradhan Mantri Matru Vandana Yojana. But in the document, under Mission Poshan 2.0, there's the Scheme for Adolescent Girls. The document doesn't mention PMMVY"
AU2491,women,Q5,Mission Shakti के कौन-से दो verticals बताए गए हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the two verticals under Mission Shakti as mentioned in the provided document.

First, I need to locate the section about Mission Shakti in the document. Scanning through the text, I see that under the Umbrella Missions, Mission Shakti is described. The document states: ""Mission Shakti: It comprises of two verticals ‘Sambal’ and ‘Samarthya’ for safety, security and empowerment of women, respectively.""

So, the two verticals are Sambal and Samarthya. The question is in Hindi, so the answer should be in Hindi as well. I need to make sure the names are correctly transliterated. The document uses the Hindi script for the names, but in the answer, they should be written in Hindi script as per the original text. 

Wait, the original text has them in English within quotes: ‘Sambal’ and ‘Samarthya’. Since"
AU5696,women,Q1,Mission Shakti Portal कब लॉन्च किया गया था?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking when the Mission Shakti Portal was launched. I need to look through the provided document to find the relevant information.

First, I'll scan the document for mentions of the Mission Shakti Portal. The document talks about the Central Government's measures, including Mission Shakti. There's a section that mentions the Ministry of Women and Child Development (MWCD) launching the portal. 

Looking at the text, the key sentence is: ""In order to strengthen transparency and accessibility in service delivery with respect to reliefs and rehabilitation to women in distress, the Ministry of Women and Child Development (MWCD) launched Mission Shakti Portal (https://missionshakti.wcd.gov.in/) on 22.01.2025."" 

So the date here is clearly stated as 22.01.2025. The question is in Hindi, so the answer should be in Hindi as well."
AU5696,women,Q2,SHe-Box Portal कब लॉन्च किया गया था?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking when the SHe-Box Portal was launched. The document provided talks about the Mission Shakti Portal launched on 22.01.2025. Wait, the question is about SHe-Box, but the document mentions Mission Shakti Portal. Are they the same? Let me check again.

The document says: ""The Ministry of Women and Child Development (MWCD) launched Mission Shakti Portal (https://missionshakti.wcd.gov.in/) on 22.01.2025."" There's no mention of SHe-Box here. Maybe SHe-Box is a different portal. But the user might be confusing the two. Alternatively, perhaps SHe-Box is part of Mission Shakti? Let me think. From my general knowledge, SHe-Box is a portal for reporting sexual harassment at the workplace. It was launched earlier, maybe around 201"
AU5696,women,Q3,Karnataka में SHe-Box Portal पर कितनी शिकायतें दर्ज हुईं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the number of complaints registered on the SHe-Box Portal in Karnataka. First, I need to check the provided document to see if there's any mention of Karnataka or specific numbers related to SHe-Box.

Looking through the document, it talks about Mission Shakti, which includes components like Sambal and Samarthya. The One Stop Centres (OSC) and Women Helpline (WHL-181) are mentioned, along with the Mission Shakti Portal launched in January 2025. However, the document doesn't mention SHe-Box Portal at all. The SHe-Box is a different portal related to reporting sexual harassment at the workplace, which is under the Ministry of Women and Child Development. Since the provided text doesn't include any data about SHe-Box or Karnataka's statistics, the answer isn't present here. Therefore, the answer should state that the"
AU5696,women,Q4,Cyber Crime reporting के लिए कौन-सा national portal उपलब्ध है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking which national portal is available for reporting cyber crimes. The document provided talks about various initiatives by the Indian government for women and children's safety.

First, I need to go through the document carefully. The main schemes mentioned are Mission Shakti, which includes Sambal and Samarthya. Under Sambal, there's the One Stop Centre (OSC) and the Women Helpline (WHL-181). The document also mentions the Mission Shakti Portal launched by the Ministry of Women and Child Development (MWCD) on 22.01.2025. The portal is for transparency and accessibility in service delivery for women in distress, including relief and rehabilitation. It's accessible via a mobile app as well.

The question is about cyber crime reporting. The document doesn't explicitly mention a cyber crime portal. However, the Mission Shakti Portal is discussed in detail. Since the portal is related to women's"
AU5696,women,Q5,महिलाओं की सुरक्षा के लिए कौन-सा dedicated fund स्थापित किया गया है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking which dedicated fund has been established for the safety of women. The document provided talks about various measures by the Central Government under Mission Shakti.

First, I need to go through the document carefully. The relevant section mentions Mission Shakti, which has two verticals: Sambal and Samarthya. Under Sambal, there's the One Stop Centre (OSC) and the Women Helpline (WHL-181). Then there's the Mission Shakti Portal launched in January 2025 for transparency in service delivery. 

Wait, the question is about a dedicated fund. The document doesn't explicitly mention a specific fund name like ""Nirbhaya Fund"" or others. However, Mission Shakti itself is an umbrella scheme. The answer might be that the dedicated fund is part of Mission Shakti. But the user is asking for the name of the fund. Let me check again.

The document"
AU5734,women,Q1,महिलाओं की safety और empowerment के लिए कौन-सी umbrella scheme लागू की जा रही है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking which umbrella scheme is being implemented for the safety and empowerment of women. The document provided mentions the Ministry of Women and Child Development (MWCD) and their initiatives.

First, I need to locate the relevant section in the document. The paragraph starting with ""The Ministry of Women and Child Development (MWCD) implements ‘Mission Shakti’..."" seems key. It states that Mission Shakti is a mission-mode scheme aimed at strengthening interventions for women's safety, security, and empowerment. The scheme has two components: 'Sambal' for safety and 'Samarthya' for empowerment. 

The question specifically asks for the umbrella scheme, which in this context would be the overarching program. Since Mission Shakti is described as the main scheme with two verticals under it, that's the answer. The other details about the ITPA and state responsibilities are about law enforcement and trafficking, not the specific scheme for safety"
AU5734,women,Q2,Mission Shakti के दो verticals कौन-कौन से हैं?,,english,sarvam,Mission Shak
AU5734,women,Q3,Women Helpline किस short code number पर उपलब्ध है?,,english,sarvam,उत्तर: Women Helpline (WHL) **18
AU5734,women,Q4,Mission Shakti Dashboard कब लॉन्च किया गया था?,,english,sarvam,
AU5734,women,Q5,Nirbhaya Fund के तहत कौन-से दो प्रमुख projects का उल्लेख किया गया है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the two major projects mentioned under the Nirbhaya Fund in the provided document.

First, I need to go through the document carefully. The document talks about the Ministry of Women and Child Development and their initiatives. The key part here is the section about Mission Shakti. The document states that Mission Shakti has two verticals: 'Sambal' and 'Samarthya'. 

Under 'Sambal', there's mention of One Stop Centres (OSCs) which provide various services to women in distress. Then there's the Women Helpline (WHL) under the same vertical, which offers 24/7 emergency response through the number 181. 

The question specifically asks for the two major projects under the Nirbhaya Fund. However, the document doesn't explicitly mention the Nirbhaya Fund by name. But since Mission Shakti is a scheme by the Ministry"
