doc_id,ministry,question_id,question_hi,gold_answer_en,context_type,qa_model,answer_hi
AU2208,women,Q2,1 अक्टूबर 2018 से AWWs का मासिक honorarium कितना बढ़ाया गया?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the increase in the monthly honorarium for Anganwadi Workers (AWWs) starting from October 1, 2018.

First, I need to find the relevant part in the provided document. The document mentions that from October 1, 2018, the Indian government increased the honorarium for AWWs. Let me scan through the text again.

Ah, here it is: ""1 अक्टूबर, 2018 से, भारत सरकार ने आंगनवाड़ी केंद्रों (ए.डब्लू.सी.) में ए.डब्लू.डब्लू. के मानदेय को 3,000 रुपये से बढ़ाकर 4,500 रुपये प्रति माह कर दिया है..."" So, the previous amount was 3,000 rupees per month, and it was increased to"
AU2208,women,Q3,उत्तर प्रदेश में in-position AWWs की संख्या कितनी है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking for the number of in-position AWWs (Anganwadi Workers) in Uttar Pradesh based on the provided document.

First, I need to look through the document to find any mention of Uttar Pradesh or AWW numbers. The document talks about the 15th Finance Commission and Mission Poshan 2.0, detailing the structure of Anganwadi centers and the roles of AWWs and AWHs. 

Looking at the sections, there's a part about the number of Anganwadi centers (AWCs) being over 1.4 million nationwide. However, the question specifically asks about the number of AWWs in Uttar Pradesh. The document mentions that the details of AWW and AWH positions are in Annexure I, which isn't provided here. 

The document also states that the state governments/UT administrations are responsible for the daily implementation, and the number of AW"
AU2208,women,Q4,PM POSHAN Scheme के तहत cook-cum-helpers को प्रति माह कितना honorarium दिया जाता है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the monthly honorarium given to cook-cum-helpers under the PM POSHAN Scheme. First, I need to refer to the provided document.

Looking through the document, there's a section that mentions the honorariums for Anganwadi Workers (AWWs) and Anganwadi Helpers (AWHs). The document states that as of 1st October 2018, the honorarium for AWWs was increased from 3,000 to 4,500 rupees per month. For AWHs, it was increased from 1,500 to 2,250 rupees per month, following the cost-sharing ratio between the center and states/UTs.

The question specifically asks about cook-cum-helpers. However, the document doesn't explicitly mention ""cook-cum-helpers"" by that exact term. But"
AU2208,women,Q5,Lakshadweep में cook-cum-helpers का मासिक honorarium कितना है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the monthly honorarium for cook-cum-helpers in Lakshadweep under the Anganwadi system.

First, I need to refer to the provided document. The document mentions that Anganwadi Workers (AWWs) and Anganwadi Helpers (AWHs) receive honorariums. Specifically, it states that as of 1 October 2018, the AWW honorarium was increased to ₹4,500 per month, and the AWH honorarium was increased to ₹2,250 per month. However, the document also mentions that states and union territories can provide additional honorariums from their own resources.

The question specifically asks about Lakshadweep, which is a union territory. The document doesn't provide a separate figure for Lakshadweep, so the base honorarium would be the central government's amount. But since the"
AU2222,women,Q1,District Mental Health Programme कितने जिलों में लागू किया गया है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking in Hindi about the District Mental Health Programme (DMHP) and how many districts it has been implemented in. The document provided is in Hindi, so I need to read through it carefully to find any mention of DMHP or related information.

First, I'll scan the document for keywords like ""District Mental Health Programme"" or ""DMHP"". The document starts by talking about the State List under the Seventh Schedule of the Indian Constitution, which includes public health and mental health. It mentions that the primary responsibility for mental health services lies with the state governments, but the central government supports them. 

The document then discusses various initiatives by the central government, such as the Mental Healthcare Act 2017, which decriminalizes suicide attempts and focuses on providing mental health services. However, I don't see any specific mention of the District Mental Health Programme or the number of districts it's implemented in here. 

The rest of"
AU2222,women,Q2,Tele-MANAS Cells कितने States/UTs में स्थापित किए गए हैं?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many states or union territories (UTs) the Tele-MANAS Cells have been established in. The document provided is in Hindi, so I need to read through it carefully to find the relevant information.

First, I'll scan the document for mentions of Tele-MANAS. The document talks about the central government's initiatives to support mental health, including Tele-Mental Health programs. The relevant section mentions that the central government has provided a comprehensive, multi-dimensional, and convergent response linking various programs. Specifically, it says, ""Tele-मानसिक-स्वास्थ्य पहुंच"" which translates to Tele-Mental Health access. However, the exact number of states or UTs isn't directly stated here.

Wait, the document also mentions the operation of helplines like 181, 1098, and ERSS-112. But these are different from Tele-MANAS"
AU2222,women,Q3,One Stop Centres की कुल कितनी इकाइयाँ देशभर में संचालित हैं?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the total number of One Stop Centres (OSCs) operating across the country. The document provided is in Hindi, so I need to read through it carefully to find any mention of One Stop Centres.

First, I'll scan the document for keywords like ""वन स्टॉप सेंटर"" or ""One Stop Centres."" The document talks about various initiatives by the central government to support women and girls, including helplines like 181, 1098, and ERSS-112. It also mentions the Mental Healthcare Act, 2017, and efforts to reduce stress and harassment in the workplace. However, I don't see any direct mention of One Stop Centres here.

Wait, the document does mention ""One Stop Centres"" in the context of the government's steps to assist state governments/UT administrations. Let me check again. The paragraph says: """
AU2222,women,Q4,SHe-Box portal का मुख्य उद्देश्य क्या है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question about the SHe-Box portal. The user provided a document in Hindi, so I need to read through it carefully to find the relevant information.

First, I'll scan the document for mentions of SHe-Box. The document talks about various initiatives by the central government to support women and girls. It mentions helplines like 181, 1098, and ERSS-112. Then there's a part about the Mental Healthcare Act, 2017. Wait, the question is about SHe-Box. Let me check again.

Looking through the text, the section after the helplines mentions the Department of Personnel and Training (DoPT) as the nodal department for issuing guidelines on harassment prevention, gender sensitivity, etc. It also talks about awareness campaigns, internal complaint mechanisms, and quick corrective actions to reduce stress related to harassment. The document states that the central government prioritizes the safety of"
AU2222,women,Q5,"OSH Code, 2020 के अनुसार सामान्य कार्य घंटे प्रतिदिन कितने हैं?",,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the OSH Code, 2020 and the standard working hours per day according to it. First, I need to recall what the OSH Code, 2020 refers to. OSH stands for Occupational Safety, Health and Working Conditions Code, which is part of the new labor codes in India.

The document provided mentions the Department of Personnel and Training (DoPT) issuing guidelines on harassment prevention, gender sensitivity, employee management, and flexible work arrangements. It also talks about measures like helplines and the Mental Healthcare Act, 2017. However, the question is specifically about the OSH Code, 2020 and daily working hours.

The document doesn't explicitly mention the OSH Code, 2020 or the standard working hours. But I know from general knowledge that the OSH Code, 2020 consolidates various labor laws. The standard"
AU2491,women,Q1,भागलपुर जिले में वर्तमान में कितने Anganwadi Centres कार्यरत हैं?,,sarvam_translated,sarvam,दस्ताव
AU2491,women,Q2,Bhagalpur में POSHAN 2.0 के तहत गर्भवती महिलाओं की संख्या कितनी है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the number of pregnant women under the POSHAN 2.0 mission in Bhagalpur. First, I need to refer to the provided document.

Looking at the document, it mentions that POSHAN 2.0 (Mission Poshan 2.0) includes three sub-verticals: nutrition support for children, pregnant women, and lactating mothers; early childhood care and education; and Anganwadi infrastructure. However, the document doesn't provide specific numbers for any of these categories, especially for Bhagalpur. The text explains the structure of the mission but doesn't include statistics or data on the number of beneficiaries in any particular district, including Bhagalpur. 

Since the document is about the classification of schemes under the three missions and their components, but lacks numerical data, the answer would be that the information isn't available in the provided text. The user might need to consult official government reports"
AU2491,women,Q3,0-6 वर्ष के बच्चों में कितने लाभार्थी Mission Poshan 2.0 के अंतर्गत हैं?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many beneficiaries are covered under Mission Poshan 2.0 for children aged 0-6 years. The document provided is in Hindi, so I need to parse through it carefully.

First, I'll look for the section related to Mission Poshan 2.0. The document mentions that Mission Poshan 2.0 is part of the three main missions under the Ministry of Women and Child Development. Under this mission, there are three sub-verticals: (i) nutritional support for children, pregnant women, and lactating mothers; (ii) early childhood care and education; and (iii) advanced Anganwadi infrastructure.

The question specifically asks about the number of beneficiaries in the 0-6 age group. The document doesn't provide exact numbers. It lists the components of the mission but doesn't mention statistics on beneficiaries. The other parts of the document talk about other missions like Mission Shakti and Mission"
AU2491,women,Q4,PMMVY के तहत Bhagalpur में कितने beneficiaries को भुगतान किया गया है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many beneficiaries have been paid under PMMVY in Bhagalpur. First, I need to recall what PMMVY stands for. From the document, PMMVY is the Pradhan Mantri Matru Vandana Yojana, which is part of the 'Samarthya' vertical under Mission Shakti.

Looking through the document, under the 'Samarthya' section, it mentions the Pradhan Mantri Matru Vandana Yojana (PMMVY) but the description cuts off. The document doesn't provide specific numbers of beneficiaries paid in Bhagalpur or any other location. The information given is about the structure of the missions and the schemes included, not the actual data on beneficiaries or payments.

Since the document doesn't include any statistics or figures related to the number of beneficiaries under PMMVY in Bhagalpur, the answer would be that the information isn't available in the provided"
AU2491,women,Q5,Mission Shakti के कौन-से दो verticals बताए गए हैं?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the two verticals under Mission Shakti as mentioned in the provided document.

First, I need to locate the section about Mission Shakti in the document. Scanning through the text, I see that under the umbrella missions, there's a part about Mission Shakti. The document mentions that Mission Shakti includes two verticals: 'संबल' (Sambal) and 'समर्थ्या' (Samarthya). 

Looking at the details, under Mission Shakti, the first vertical is Sambal, which includes schemes like One Stop Centres, Women Helpline 181, Beti Bachao Beti Padhao, and Nari Adalat. The second vertical is Samarthya, which includes the Pradhan Mantri Matru Vandana Yojana (PMMVY) and possibly others, but the document cuts off there. However, the question specifically asks for the two"
AU5696,women,Q1,Mission Shakti Portal कब लॉन्च किया गया था?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking when the Mission Shakti Portal was launched. I need to look through the provided document to find the relevant information.

First, I'll scan the document for mentions of the Mission Shakti Portal. The document talks about various measures taken by the central government for women and children's safety. There's a section about the Ministry of Women and Child Development (MWCD) launching the Mission Shakti Portal on January 22, 2025. The exact line says: ""महिला और बाल विकास मंत्रालय (एम.डब्लू.सी.डी.) ने 22 जनवरी, 2025 को मिशन शक्ति पोर्टल (https://missionshakti.wcd.gov.in/) शुरू किया।""

So, the key date here is 22 January 2025. The question is straightforward, and the answer is directly stated in the document. I need"
AU5696,women,Q2,SHe-Box Portal कब लॉन्च किया गया था?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the launch date of the SHe-Box Portal. First, I need to go through the provided document carefully to find any mention of this portal.

Looking at the document, the main sections talk about Mission Shakti, One Stop Centres (OSC), Women Helpline (WHL-181), and the Mission Shakti Portal. The document mentions that the Ministry of Women and Child Development (MWCD) launched the Mission Shakti Portal on January 22, 2025, to strengthen transparency and accessibility in service delivery for women in distress and rehabilitation. 

Wait, the question is about SHe-Box Portal, but the document refers to ""Mission Shakti Portal"" launched on that date. There's no mention of SHe-Box in the provided text. However, SHe-Box is a known portal related to reporting workplace sexual harassment cases in India. But according to the given"
AU5696,women,Q3,Karnataka में SHe-Box Portal पर कितनी शिकायतें दर्ज हुईं?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the number of complaints registered on the SHe-Box Portal in Karnataka. First, I need to check the provided document to see if there's any mention of Karnataka or specific numbers related to SHe-Box.

Looking through the document, it talks about Mission Shakti and various initiatives like One Stop Centres (OSC), Women Helpline (WHL-181), and the Mission Shakti Portal. The portal is mentioned to have data available via a mobile app with multilingual support. However, there's no specific data or numbers provided for Karnataka or any state. The document focuses on the central government's efforts and the features of the portal but doesn't include state-wise statistics. 

Since the document doesn't provide the number of complaints in Karnataka, the answer should state that the information isn't available in the provided text. It's important to mention that the portal's data is available"
AU5696,women,Q4,Cyber Crime reporting के लिए कौन-सा national portal उपलब्ध है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking which national portal is available for reporting cyber crimes. The document provided is in Hindi, so I need to read through it carefully to find the relevant information.

First, I'll scan the document for any mentions of cyber crime or related portals. The document talks about Mission Shakti, One Stop Centres (OSC), Women Helpline (WHL-181), and the Mission Shakti Portal. The Mission Shakti Portal is mentioned as being launched on 22 January 2025 by the Ministry of Women and Child Development. It's described as a platform to strengthen transparency and accessibility in service delivery for women in distress and rehabilitation. The portal also has a mobile app with multilingual support.

However, the question specifically asks about cyber crime reporting. The document doesn't explicitly mention a cyber crime portal. The existing portals listed are related to women's safety and support services. Since the user is asking"
AU5696,women,Q5,महिलाओं की सुरक्षा के लिए कौन-सा dedicated fund स्थापित किया गया है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking which dedicated fund has been established for women's safety. The document provided is in Hindi, so I need to read through it carefully.

First, I'll scan the document for any mention of funds or financial initiatives related to women's safety. The document talks about Mission Shakti, which has two dimensions: Sambal and Samarthya. It mentions the One Stop Centre (OSC) and the Women Helpline (WHL-181). Then there's the Mission Shakti Portal launched on 22 January 2025 by the Ministry of Women and Child Development. The portal provides data through a mobile app with multilingual support. 

Wait, the question is about a dedicated fund. The document doesn't explicitly mention a specific fund name like ""Nirbhaya Fund"" or ""Women's Safety Fund."" However, Mission Shakti is a program under which various services are provided. The portal"
AU5734,women,Q1,महिलाओं की safety और empowerment के लिए कौन-सी umbrella scheme लागू की जा रही है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking which umbrella scheme is being implemented for the safety and empowerment of women. The document provided is in Hindi, so I need to read through it carefully.

First, I'll look for keywords related to schemes or programs. The document mentions the Ministry of Women and Child Development. There's a part where it talks about a scheme called ""Mission Shakti"" implemented in mission mode. The purpose of this scheme is to strengthen interventions for the safety, security, and empowerment of women across the country. 

Under Mission Shakti, there are two verticals: ""Sambal"" and ""Samarthya"". Sambal includes One Stop Centres (OSC) which provide integrated support to women affected by violence. They offer medical aid, legal help, shelter, police assistance, and counseling. There's also the Women Helpline (WHL) through the number 181, which connects women to authorities for emergency and non-em"
AU5734,women,Q2,Mission Shakti के दो verticals कौन-कौन से हैं?,,sarvam_translated,sarvam,मिशन शक्ति के दो ऊ
AU5734,women,Q3,Women Helpline किस short code number पर उपलब्ध है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking for the short code number of the Women Helpline mentioned in the provided document.

First, I need to go through the document carefully. The document is in Hindi, so I'll need to read it thoroughly. The relevant section is under ""मिशन शक्ति"" (Mission Shakti), which includes two verticals: 'संबल' (Sambal) and 'समर्थ्या' (Samarthya). 

Looking at the 'संबल' section, there's a mention of the Women Helpline (WHL) which provides emergency and non-emergency responses through a telephonic short code. The key part here is the number. The document states: ""महिला हेल्पलाइन (डब्ल्यू.एच.एल.) का उद्देश्य महिलाओं को 24x7x365 टेलीफोनिक शॉर्ट-को"
AU5734,women,Q4,Mission Shakti Dashboard कब लॉन्च किया गया था?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking when the Mission Shakti Dashboard was launched. The provided document is in Hindi, so I need to read through it carefully.

First, I'll look for any mention of ""Mission Shakti Dashboard"" in the text. The document talks about the Ministry of Women and Child Development implementing the 'Mission Shakti' scheme in mission mode. It mentions two verticals under Mission Shakti: 'Sambal' and 'Samarthya'. The 'Sambal' part includes One Stop Centres (OSCs) and the Women Helpline (WHL) with the 181 number. However, there's no direct mention of the Mission Shakti Dashboard or its launch date here.

The document explains that the Ministry doesn't have centralized data on women and beggars in cities, and that law and order are state subjects. It also mentions the Immoral Traffic (Prevention) Act, 1956."
AU5734,women,Q5,Nirbhaya Fund के तहत कौन-से दो प्रमुख projects का उल्लेख किया गया है?,,sarvam_translated,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the two major projects mentioned under the Nirbhaya Fund in the provided document. First, I need to go through the document carefully to find any references to the Nirbhaya Fund.

Looking at the document, the main focus is on the Ministry of Women and Child Development's initiatives. The document talks about the 'Mission Shakti' scheme, which includes two verticals: 'Sambal' and 'Samarthya'. Under 'Sambal', there's mention of One Stop Centres (OSCs) and the Women Helpline (WHL) through the 181 number. The document also discusses the Immoral Traffic (Prevention) Act, 1956, but that's more about trafficking and commercial sexual exploitation.

Wait, the question specifically asks about the Nirbhaya Fund. The document provided doesn't mention the Nirbhaya Fund by name. The initiatives described are"
